timestamp_ms,ax,ay,az,gx,gy,gz,label
13620,3.07,-1.02,9.84,0.05,-0.09,0.81,walking
13640,3.02,-1.23,9.47,0.11,-0.03,0.81,walking
13660,2.59,-1.47,9.34,0.11,-0.09,0.85,walking
13680,2.61,-1.58,9.40,0.08,-0.14,0.93,walking
13700,3.12,-1.73,9.77,0.13,-0.18,0.97,walking
13720,3.41,-1.65,9.65,0.20,-0.17,0.97,walking
13740,3.13,-1.51,9.72,0.17,-0.25,1.00,walking
13760,3.30,-1.32,9.48,0.09,-0.34,1.03,walking
13780,3.59,-1.39,9.12,0.09,-0.34,1.02,walking
13800,3.31,-1.70,9.54,0.20,-0.31,1.00,walking
13820,2.81,-1.72,10.25,0.37,-0.48,1.01,walking
13840,3.13,-1.04,9.74,0.41,-0.67,1.04,walking
13860,3.26,-0.85,9.44,0.35,-0.61,1.05,walking
13880,3.26,-1.24,10.18,0.33,-0.48,1.03,walking
13900,3.12,-1.33,11.15,0.40,-0.50,0.99,walking
13920,3.49,-0.72,10.60,0.41,-0.54,0.91,walking
13940,3.45,-0.51,9.88,0.31,-0.38,0.81,walking
13960,3.04,-1.05,10.13,0.23,-0.24,0.73,walking
13980,2.78,-1.32,10.44,0.24,-0.21,0.66,walking
14000,2.68,-1.16,9.86,0.23,-0.23,0.62,walking
14020,2.71,-0.93,9.63,0.14,-0.12,0.60,walking
14040,2.59,-1.27,10.12,0.06,0.03,0.58,walking
14060,2.43,-1.61,10.65,0.04,0.03,0.58,walking
14080,2.81,-1.43,10.49,0.01,-0.02,0.59,walking
14100,3.22,-1.21,10.43,-0.05,0.05,0.57,walking
14120,3.02,-1.45,10.61,-0.07,0.18,0.53,walking
14140,2.61,-1.78,10.28,-0.10,0.15,0.54,walking
14160,2.83,-1.77,9.81,-0.17,0.10,0.60,walking
14180,3.27,-1.43,10.22,-0.17,0.12,0.59,walking
14200,3.23,-1.37,10.47,-0.10,0.12,0.53,walking
14220,3.17,-1.34,10.49,-0.06,0.12,0.49,walking
14240,3.31,-0.95,11.25,-0.01,0.11,0.43,walking
14260,3.54,-0.30,11.15,0.06,0.02,0.32,walking
14280,2.85,-0.45,10.56,0.11,0.11,0.22,walking
14300,1.88,-1.41,10.66,0.15,0.07,0.24,walking
14320,1.85,-1.49,10.26,0.20,-0.04,0.32,walking
14340,2.13,-0.83,9.78,0.21,-0.18,0.37,walking
14360,2.14,-0.34,9.54,0.13,-0.18,0.35,walking
14380,2.25,-0.34,9.31,0.02,-0.18,0.31,walking
14400,2.64,-0.37,9.86,-0.00,-0.09,0.23,walking
14420,2.57,-0.25,10.47,0.09,-0.06,0.09,walking
14440,2.09,0.02,10.20,0.14,-0.02,-0.01,walking
14460,1.45,0.09,10.48,0.08,0.03,-0.03,walking
14480,1.30,-0.23,10.71,0.01,0.05,0.01,walking
14500,1.32,-0.57,10.66,-0.00,0.14,0.07,walking
14520,1.05,-0.77,10.56,0.01,0.15,0.13,walking
14540,1.26,-0.80,10.08,0.00,0.11,0.21,walking
14560,2.11,-0.66,10.01,-0.02,0.15,0.23,walking
