timestamp_ms,mac,rssi,location
etimestamp,mac,rssi,bijuOffice
396735,70:EA:1A:22:9B:81,-77,d171
396735,70:EA:1A:22:9F:E1,-87,d171
396735,00:27:E3:29:CD:E0,-87,d171
396735,00:A3:8E:67:4C:81,-89,d171
401738,70:EA:1A:22:9B:81,-85,d171
401738,70:EA:1A:22:9F:E1,-86,d171
401738,00:27:E3:29:CD:E0,-87,d171
401738,70:EA:1A:22:96:A1,-90,d171
406541,70:EA:1A:22:9B:81,-80,d171
406541,70:EA:1A:22:9F:E1,-87,d171
406541,70:EA:1A:22:96:A1,-88,d171
406541,00:27:E3:29:CD:E0,-89,d171
411544,70:EA:1A:22:9B:81,-73,d171
411544,70:EA:1A:22:96:A1,-87,d171
411544,00:A3:8E:60:F3:80,-88,d171
411544,00:A3:8E:60:EB:E1,-88,d171
416347,70:EA:1A:22:9B:81,-73,d171
416347,00:A3:8E:67:4C:81,-87,d171
420940,70:EA:1A:22:9B:81,-73,d171
420940,70:EA:1A:22:9F:E1,-82,d171
420940,00:27:E3:29:CD:E0,-84,d171
420940,70:EA:1A:22:96:A1,-85,d171
425543,70:EA:1A:22:9B:81,-70,d171
425543,70:EA:1A:22:96:A1,-84,d171
425543,00:A3:8E:67:4C:81,-87,d171
430535,70:EA:1A:22:9B:81,-69,d171
430535,70:EA:1A:22:96:A1,-85,d171
430535,70:EA:1A:22:9F:E1,-86,d171
430535,00:27:E3:29:E8:80,-86,d171
430535,00:A3:8E:67:4C:81,-87,d171
430535,70:EA:1A:22:96:21,-88,d171
3992,08:4F:A9:10:4B:81,-54,dlt7
3992,70:EA:1A:22:8F:E1,-56,dlt7
3992,08:4F:A9:2D:8A:A1,-78,dlt7
3992,70:EA:1A:22:A9:41,-78,dlt7
3992,70:EA:1A:22:A5:A1,-78,dlt7
3992,70:EA:1A:22:A9:A1,-82,dlt7
3992,70:EA:1A:22:9F:21,-86,dlt7
3992,70:EA:1A:22:96:21,-88,dlt7
3992,40:01:7A:01:B8:82,-89,dlt7
8805,70:EA:1A:22:8F:E1,-56,dlt7
8805,08:4F:A9:10:4B:81,-69,dlt7
8805,70:EA:1A:22:A9:A1,-73,dlt7
8805,70:EA:1A:22:A9:41,-73,dlt7
8805,70:EA:1A:22:A5:A1,-75,dlt7
8805,08:4F:A9:2D:8A:A1,-78,dlt7
8805,40:01:7A:B1:00:42,-80,dlt7
8805,40:01:7A:CA:3F:A2,-80,dlt7
8805,40:01:7A:01:B3:82,-87,dlt7
8805,70:EA:1A:22:9F:21,-87,dlt7
8805,40:01:7A:01:B8:82,-88,dlt7
8805,40:01:7A:AF:D3:62,-91,dlt7
13629,70:EA:1A:22:8F:E1,-60,dlt7
13629,08:4F:A9:10:4B:81,-64,dlt7
13629,70:EA:1A:22:A9:A1,-68,dlt7
13629,70:EA:1A:22:A9:41,-69,dlt7
13629,08:4F:A9:2D:8A:A1,-80,dlt7
13629,40:01:7A:B1:00:42,-82,dlt7
13629,70:EA:1A:22:A5:A1,-83,dlt7
13629,70:EA:1A:22:9F:21,-83,dlt7
13629,40:01:7A:CA:3F:A2,-84,dlt7
13629,40:01:7A:01:B3:82,-84,dlt7
13629,08:4F:A9:2D:77:41,-88,dlt7
13629,40:01:7A:AF:D3:62,-90,dlt7
18453,08:4F:A9:10:4B:81,-53,dlt7
18453,70:EA:1A:22:8F:E1,-57,dlt7
18453,70:EA:1A:22:A9:41,-67,dlt7
18453,70:EA:1A:22:A9:A1,-70,dlt7
18453,08:4F:A9:2D:8A:A1,-76,dlt7
18453,40:01:7A:B1:00:42,-78,dlt7
18453,70:EA:1A:22:A5:A1,-79,dlt7
18453,40:01:7A:CA:3F:A2,-83,dlt7
18453,70:EA:1A:22:9F:21,-83,dlt7
18453,40:01:7A:01:B3:82,-85,dlt7
18453,40:01:7A:01:B8:82,-87,dlt7
18453,08:4F:A9:2D:8A:41,-89,dlt7
18453,40:01:7A:AF:D3:62,-90,dlt7
23277,70:EA:1A:22:8F:E1,-59,dlt7
23277,08:4F:A9:10:4B:81,-66,dlt7
23277,70:EA:1A:22:A9:41,-67,dlt7
23277,70:EA:1A:22:A9:A1,-71,dlt7
23277,40:01:7A:B1:00:42,-77,dlt7
23277,08:4F:A9:2D:8A:A1,-77,dlt7
23277,70:EA:1A:22:A5:A1,-83,dlt7
23277,40:01:7A:CA:3F:A2,-84,dlt7
23277,08:4F:A9:2D:8A:41,-86,dlt7
23277,40:01:7A:01:B8:82,-86,dlt7
23277,70:EA:1A:22:9F:21,-88,dlt7
28101,70:EA:1A:22:8F:E1,-60,dlt7
28101,08:4F:A9:10:4B:81,-62,dlt7
28101,70:EA:1A:22:A9:A1,-72,dlt7
28101,70:EA:1A:22:A9:41,-76,dlt7
28101,08:4F:A9:2D:8A:A1,-79,dlt7
28101,70:EA:1A:22:A5:A1,-80,dlt7
28101,40:01:7A:B1:00:42,-81,dlt7
28101,40:01:7A:CA:3F:A2,-83,dlt7
28101,70:EA:1A:22:9F:21,-84,dlt7
28101,40:01:7A:01:B3:82,-85,dlt7
28101,00:A3:8E:4E:29:A1,-87,dlt7
28101,08:4F:A9:2D:8A:41,-87,dlt7
32925,70:EA:1A:22:8F:E1,-64,dlt7
32925,08:4F:A9:10:4B:81,-72,dlt7
32925,70:EA:1A:22:A9:A1,-78,dlt7
32925,40:01:7A:B1:00:42,-79,dlt7
32925,70:EA:1A:22:A5:A1,-79,dlt7
32925,70:EA:1A:22:A9:41,-83,dlt7
32925,08:4F:A9:2D:8A:A1,-83,dlt7
32925,40:01:7A:AF:D3:62,-85,dlt7
32925,40:01:7A:01:B3:82,-86,dlt7
32925,70:EA:1A:22:96:21,-87,dlt7
32925,40:01:7A:01:B8:82,-90,dlt7
37749,70:EA:1A:22:8F:E1,-60,dlt7
37749,08:4F:A9:10:4B:81,-69,dlt7
37749,40:01:7A:B1:00:42,-76,dlt7
37749,70:EA:1A:22:A9:A1,-80,dlt7
37749,08:4F:A9:2D:8A:A1,-80,dlt7
37749,70:EA:1A:22:A9:41,-81,dlt7
37749,70:EA:1A:22:A5:A1,-82,dlt7
37749,70:EA:1A:22:96:21,-87,dlt7
37749,40:01:7A:AF:D3:62,-88,dlt7
42562,70:EA:1A:22:8F:E1,-60,dlt7
42562,70:EA:1A:22:A9:A1,-72,dlt7
42562,08:4F:A9:10:4B:81,-76,dlt7
42562,40:01:7A:B1:00:42,-77,dlt7
42562,70:EA:1A:22:A5:A1,-79,dlt7
42562,70:EA:1A:22:A9:41,-80,dlt7
42562,08:4F:A9:2D:8A:A1,-85,dlt7
47165,70:EA:1A:22:8F:E1,-67,dlt7
47165,08:4F:A9:10:4B:81,-68,dlt7
47165,70:EA:1A:22:A5:A1,-82,dlt7
47165,70:EA:1A:22:A9:A1,-84,dlt7
51967,70:EA:1A:22:8F:E1,-62,dlt7
51967,08:4F:A9:10:4B:81,-66,dlt7
51967,70:EA:1A:22:A9:A1,-77,dlt7
51967,70:EA:1A:22:A5:A1,-81,dlt7
51967,08:4F:A9:2D:8A:A1,-82,dlt7
51967,40:01:7A:B1:00:42,-85,dlt7
51967,70:EA:1A:22:A9:41,-86,dlt7
51967,70:EA:1A:22:96:21,-86,dlt7
51967,40:01:7A:01:B3:82,-90,dlt7
56780,70:EA:1A:22:8F:E1,-58,dlt7
56780,08:4F:A9:10:4B:81,-65,dlt7
56780,70:EA:1A:22:A9:A1,-78,dlt7
56780,70:EA:1A:22:A5:A1,-78,dlt7
56780,70:EA:1A:22:A9:41,-80,dlt7
56780,40:01:7A:B1:00:42,-82,dlt7
56780,08:4F:A9:2D:8A:A1,-83,dlt7
56780,70:EA:1A:22:96:21,-84,dlt7
56780,40:01:7A:01:B3:82,-85,dlt7
61393,70:EA:1A:22:8F:E1,-66,dlt7
61393,08:4F:A9:10:4B:81,-71,dlt7
61393,70:EA:1A:22:A5:A1,-83,dlt7
61393,70:EA:1A:22:A9:A1,-89,dlt7
66195,70:EA:1A:22:8F:E1,-67,dlt7
66195,08:4F:A9:10:4B:81,-77,dlt7
66195,70:EA:1A:22:A9:A1,-78,dlt7
66195,70:EA:1A:22:A9:41,-78,dlt7
66195,70:EA:1A:22:A5:A1,-83,dlt7
66195,08:4F:A9:2D:8A:A1,-88,dlt7
66195,40:01:7A:B1:00:42,-89,dlt7
70998,70:EA:1A:22:8F:E1,-62,dlt7
70998,08:4F:A9:10:4B:81,-66,dlt7
70998,70:EA:1A:22:A9:41,-79,dlt7
70998,70:EA:1A:22:A9:A1,-80,dlt7
70998,70:EA:1A:22:A5:A1,-81,dlt7
70998,40:01:7A:B1:00:42,-84,dlt7
70998,08:4F:A9:2D:8A:A1,-86,dlt7
70998,40:01:7A:01:B3:82,-89,dlt7
75811,70:EA:1A:22:8F:E1,-62,dlt7
75811,08:4F:A9:10:4B:81,-66,dlt7
75811,70:EA:1A:22:A9:A1,-79,dlt7
75811,70:EA:1A:22:A9:41,-79,dlt7
75811,40:01:7A:B1:00:42,-80,dlt7
75811,70:EA:1A:22:A5:A1,-82,dlt7
75811,08:4F:A9:2D:8A:A1,-86,dlt7
80614,70:EA:1A:22:8F:E1,-68,dlt7
80614,08:4F:A9:10:4B:81,-69,dlt7
80614,70:EA:1A:22:A9:A1,-76,dlt7
80614,70:EA:1A:22:A5:A1,-81,dlt7
80614,40:01:7A:B1:00:42,-84,dlt7
80614,08:4F:A9:2D:8A:A1,-85,dlt7
80614,70:EA:1A:22:A9:41,-86,dlt7
80614,40:01:7A:AF:D3:62,-87,dlt7
85427,70:EA:1A:22:8F:E1,-65,dlt7
85427,08:4F:A9:10:4B:81,-66,dlt7
85427,70:EA:1A:22:A9:A1,-75,dlt7
85427,70:EA:1A:22:A9:41,-78,dlt7
85427,70:EA:1A:22:A5:A1,-79,dlt7
85427,40:01:7A:B1:00:42,-80,dlt7
85427,08:4F:A9:2D:8A:A1,-84,dlt7
85427,70:EA:1A:22:96:21,-85,dlt7
85427,40:01:7A:AF:D3:62,-88,dlt7
90240,70:EA:1A:22:8F:E1,-61,dlt7
90240,08:4F:A9:10:4B:81,-66,dlt7
90240,70:EA:1A:22:A9:A1,-75,dlt7
90240,70:EA:1A:22:A5:A1,-79,dlt7
90240,40:01:7A:B1:00:42,-81,dlt7
90240,70:EA:1A:22:A9:41,-82,dlt7
90240,08:4F:A9:2D:8A:A1,-83,dlt7
95043,70:EA:1A:22:8F:E1,-60,dlt7
95043,08:4F:A9:10:4B:81,-68,dlt7
95043,70:EA:1A:22:A9:A1,-76,dlt7
95043,70:EA:1A:22:A5:A1,-79,dlt7
95043,70:EA:1A:22:A9:41,-82,dlt7
95043,40:01:7A:B1:00:42,-85,dlt7
95043,08:4F:A9:2D:8A:A1,-85,dlt7
95043,40:01:7A:01:B8:82,-85,dlt7
95043,40:01:7A:AF:D3:62,-86,dlt7
99856,70:EA:1A:22:8F:E1,-55,dlt7
99856,08:4F:A9:10:4B:81,-71,dlt7
99856,70:EA:1A:22:A9:A1,-77,dlt7
99856,70:EA:1A:22:A5:A1,-79,dlt7
99856,40:01:7A:B1:00:42,-84,dlt7
99856,70:EA:1A:22:A9:41,-85,dlt7
99856,40:01:7A:CA:3F:A2,-87,dlt7
99856,40:01:7A:01:B3:82,-87,dlt7
99856,40:01:7A:AF:D3:62,-89,dlt7
104669,70:EA:1A:22:8F:E1,-60,dlt7
104669,08:4F:A9:10:4B:81,-65,dlt7
104669,70:EA:1A:22:A9:A1,-73,dlt7
104669,70:EA:1A:22:A5:A1,-78,dlt7
104669,70:EA:1A:22:A9:41,-83,dlt7
104669,08:4F:A9:2D:8A:A1,-85,dlt7
104669,40:01:7A:01:B3:82,-89,dlt7
109482,08:4F:A9:10:4B:81,-57,dlt7
109482,70:EA:1A:22:8F:E1,-58,dlt7
109482,70:EA:1A:22:A9:41,-72,dlt7
109482,70:EA:1A:22:A5:A1,-72,dlt7
109482,70:EA:1A:22:96:21,-76,dlt7
109482,70:EA:1A:22:A9:A1,-77,dlt7
109482,40:01:7A:B1:00:42,-79,dlt7
109482,08:4F:A9:2D:8A:A1,-83,dlt7
109482,08:4F:A9:2D:77:41,-88,dlt7
114295,70:EA:1A:22:8F:E1,-48,dlt7
114295,08:4F:A9:10:4B:81,-54,dlt7
114295,70:EA:1A:22:A9:41,-71,dlt7
114295,70:EA:1A:22:96:21,-74,dlt7
114295,70:EA:1A:22:A5:A1,-75,dlt7
114295,70:EA:1A:22:A9:A1,-78,dlt7
114295,40:01:7A:B1:00:42,-80,dlt7
114295,08:4F:A9:2D:8A:A1,-82,dlt7
114295,70:EA:1A:22:9F:21,-84,dlt7
119108,70:EA:1A:22:8F:E1,-48,dlt7
119108,08:4F:A9:10:4B:81,-58,dlt7
119108,70:EA:1A:22:A9:41,-67,dlt7
119108,70:EA:1A:22:A9:A1,-72,dlt7
119108,70:EA:1A:22:A5:A1,-77,dlt7
119108,70:EA:1A:22:96:21,-77,dlt7
119108,40:01:7A:B1:00:42,-83,dlt7
119108,08:4F:A9:2D:8A:A1,-84,dlt7
119108,00:A3:8E:4E:29:A1,-87,dlt7
119108,08:4F:A9:2D:77:41,-87,dlt7
119108,70:EA:1A:22:9F:21,-87,dlt7
123932,70:EA:1A:22:8F:E1,-52,dlt7
123932,08:4F:A9:10:4B:81,-59,dlt7
123932,70:EA:1A:22:A9:41,-67,dlt7
123932,70:EA:1A:22:A5:A1,-73,dlt7
123932,70:EA:1A:22:96:21,-73,dlt7
123932,70:EA:1A:22:A9:A1,-77,dlt7
123932,08:4F:A9:2D:8A:A1,-80,dlt7
123932,40:01:7A:B1:00:42,-87,dlt7
123932,70:EA:1A:22:9F:21,-87,dlt7
123932,40:01:7A:01:B3:82,-88,dlt7
128745,70:EA:1A:22:8F:E1,-53,dlt7
128745,08:4F:A9:10:4B:81,-56,dlt7
128745,70:EA:1A:22:A9:41,-70,dlt7
128745,70:EA:1A:22:A5:A1,-73,dlt7
128745,70:EA:1A:22:96:21,-73,dlt7
128745,70:EA:1A:22:A9:A1,-76,dlt7
128745,08:4F:A9:2D:8A:A1,-84,dlt7
128745,40:01:7A:01:B3:82,-89,dlt7
128745,08:4F:A9:2D:77:41,-90,dlt7
133558,70:EA:1A:22:8F:E1,-46,dlt7
133558,08:4F:A9:10:4B:81,-60,dlt7
133558,70:EA:1A:22:A9:41,-70,dlt7
133558,70:EA:1A:22:A5:A1,-73,dlt7
133558,70:EA:1A:22:96:21,-75,dlt7
133558,70:EA:1A:22:A9:A1,-76,dlt7
133558,40:01:7A:B1:00:42,-81,dlt7
133558,08:4F:A9:2D:8A:A1,-84,dlt7
133558,70:EA:1A:22:9F:21,-84,dlt7
133558,00:A3:8E:4E:29:A1,-85,dlt7
133558,70:EA:1A:22:96:A1,-86,dlt7
133558,40:01:7A:01:B3:82,-86,dlt7
138382,70:EA:1A:22:8F:E1,-48,dlt7
138382,08:4F:A9:10:4B:81,-60,dlt7
138382,70:EA:1A:22:A9:41,-70,dlt7
138382,70:EA:1A:22:A5:A1,-70,dlt7
138382,70:EA:1A:22:A9:A1,-74,dlt7
138382,70:EA:1A:22:96:21,-76,dlt7
138382,40:01:7A:B1:00:42,-79,dlt7
138382,08:4F:A9:2D:8A:A1,-83,dlt7
138382,70:EA:1A:22:9F:21,-87,dlt7
138382,40:01:7A:01:B3:82,-87,dlt7
138382,00:A3:8E:4E:29:A1,-88,dlt7
138382,08:4F:A9:2D:8A:41,-88,dlt7
143206,70:EA:1A:22:8F:E1,-47,dlt7
143206,70:EA:1A:22:A9:41,-65,dlt7
143206,08:4F:A9:10:4B:81,-68,dlt7
143206,70:EA:1A:22:A9:A1,-71,dlt7
143206,70:EA:1A:22:96:21,-74,dlt7
143206,70:EA:1A:22:A5:A1,-75,dlt7
143206,08:4F:A9:2D:8A:41,-84,dlt7
143206,08:4F:A9:2D:8A:A1,-84,dlt7
143206,40:01:7A:B1:00:42,-86,dlt7
143206,08:4F:A9:2D:77:41,-88,dlt7
143206,70:EA:1A:22:9F:21,-88,dlt7
148029,70:EA:1A:22:8F:E1,-50,dlt7
148029,08:4F:A9:10:4B:81,-62,dlt7
148029,70:EA:1A:22:A9:41,-68,dlt7
148029,70:EA:1A:22:96:21,-73,dlt7
148029,70:EA:1A:22:A5:A1,-75,dlt7
148029,70:EA:1A:22:A9:A1,-81,dlt7
148029,40:01:7A:B1:00:42,-81,dlt7
148029,08:4F:A9:2D:8A:A1,-84,dlt7
148029,70:EA:1A:22:9F:21,-87,dlt7
148029,70:EA:1A:22:96:A1,-89,dlt7
152842,70:EA:1A:22:8F:E1,-48,dlt7
152842,08:4F:A9:10:4B:81,-63,dlt7
152842,70:EA:1A:22:A9:A1,-72,dlt7
152842,08:4F:A9:2D:8A:A1,-74,dlt7
152842,70:EA:1A:22:A9:41,-75,dlt7
152842,70:EA:1A:22:A5:A1,-75,dlt7
152842,70:EA:1A:22:96:21,-76,dlt7
152842,40:01:7A:B1:00:42,-81,dlt7
152842,70:EA:1A:22:96:A1,-88,dlt7
152842,00:A3:8E:4E:29:A1,-88,dlt7
157655,70:EA:1A:22:8F:E1,-48,dlt7
157655,08:4F:A9:10:4B:81,-58,dlt7
157655,70:EA:1A:22:A5:A1,-68,dlt7
157655,70:EA:1A:22:A9:41,-71,dlt7
157655,70:EA:1A:22:96:21,-75,dlt7
157655,70:EA:1A:22:A9:A1,-80,dlt7
157655,70:EA:1A:22:9F:21,-83,dlt7
157655,08:4F:A9:2D:8A:A1,-84,dlt7
157655,40:01:7A:B1:00:42,-86,dlt7
157655,70:EA:1A:22:96:A1,-88,dlt7
162468,70:EA:1A:22:8F:E1,-44,dlt7
162468,08:4F:A9:10:4B:81,-58,dlt7
162468,70:EA:1A:22:A5:A1,-68,dlt7
162468,70:EA:1A:22:A9:41,-69,dlt7
162468,70:EA:1A:22:96:21,-73,dlt7
162468,70:EA:1A:22:A9:A1,-77,dlt7
162468,08:4F:A9:2D:8A:A1,-81,dlt7
162468,70:EA:1A:22:9F:21,-83,dlt7
162468,40:01:7A:B1:00:42,-85,dlt7
162468,70:EA:1A:22:96:A1,-86,dlt7
167281,70:EA:1A:22:8F:E1,-48,dlt7
167281,08:4F:A9:10:4B:81,-59,dlt7
167281,70:EA:1A:22:A5:A1,-68,dlt7
167281,70:EA:1A:22:A9:41,-71,dlt7
167281,70:EA:1A:22:A9:A1,-76,dlt7
167281,40:01:7A:B1:00:42,-83,dlt7
167281,70:EA:1A:22:96:A1,-86,dlt7
167281,08:4F:A9:2D:8A:A1,-86,dlt7
167281,70:EA:1A:22:9F:21,-86,dlt7
167281,00:A3:8E:4E:29:A1,-88,dlt7
172094,70:EA:1A:22:8F:E1,-51,dlt7
172094,08:4F:A9:10:4B:81,-52,dlt7
172094,70:EA:1A:22:A9:41,-69,dlt7
172094,70:EA:1A:22:A5:A1,-73,dlt7
172094,40:01:7A:B1:00:42,-76,dlt7
172094,70:EA:1A:22:A9:A1,-77,dlt7
172094,70:EA:1A:22:96:21,-82,dlt7
172094,08:4F:A9:2D:8A:A1,-84,dlt7
172094,70:EA:1A:22:9F:21,-84,dlt7
172094,00:A3:8E:4E:29:A1,-87,dlt7
172094,70:EA:1A:22:96:A1,-87,dlt7
176918,70:EA:1A:22:8F:E1,-51,dlt7
176918,08:4F:A9:10:4B:81,-55,dlt7
176918,70:EA:1A:22:A5:A1,-72,dlt7
176918,70:EA:1A:22:A9:41,-73,dlt7
176918,70:EA:1A:22:A9:A1,-74,dlt7
176918,70:EA:1A:22:96:21,-77,dlt7
176918,08:4F:A9:2D:8A:A1,-83,dlt7
176918,00:A3:8E:4E:29:A1,-85,dlt7
176918,70:EA:1A:22:9F:21,-89,dlt7
181731,70:EA:1A:22:8F:E1,-50,dlt7
181731,08:4F:A9:10:4B:81,-60,dlt7
181731,70:EA:1A:22:A9:41,-68,dlt7
181731,08:4F:A9:2D:8A:A1,-72,dlt7
181731,70:EA:1A:22:A5:A1,-78,dlt7
181731,70:EA:1A:22:A9:A1,-79,dlt7
181731,70:EA:1A:22:96:21,-80,dlt7
181731,00:A3:8E:4E:29:A1,-84,dlt7
181731,40:01:7A:B1:00:42,-84,dlt7
181731,40:01:7A:01:B3:82,-87,dlt7
181731,70:EA:1A:22:9F:21,-88,dlt7
186555,70:EA:1A:22:8F:E1,-55,dlt7
186555,08:4F:A9:10:4B:81,-62,dlt7
186555,70:EA:1A:22:A9:41,-71,dlt7
186555,70:EA:1A:22:A5:A1,-72,dlt7
186555,70:EA:1A:22:96:21,-76,dlt7
186555,70:EA:1A:22:A9:A1,-81,dlt7
186555,08:4F:A9:2D:8A:A1,-82,dlt7
186555,40:01:7A:B1:00:42,-85,dlt7
186555,70:EA:1A:22:9F:21,-86,dlt7
191368,70:EA:1A:22:8F:E1,-47,dlt7
191368,08:4F:A9:10:4B:81,-61,dlt7
191368,70:EA:1A:22:A9:41,-71,dlt7
191368,70:EA:1A:22:A9:A1,-77,dlt7
191368,70:EA:1A:22:96:21,-78,dlt7
191368,40:01:7A:B1:00:42,-79,dlt7
191368,70:EA:1A:22:A5:A1,-80,dlt7
191368,70:EA:1A:22:9F:21,-85,dlt7
191368,08:4F:A9:2D:8A:A1,-87,dlt7
191368,08:4F:A9:2D:77:41,-88,dlt7
196182,70:EA:1A:22:8F:E1,-52,dlt7
196182,08:4F:A9:10:4B:81,-65,dlt7
196182,70:EA:1A:22:A9:41,-72,dlt7
196182,70:EA:1A:22:A9:A1,-75,dlt7
196182,70:EA:1A:22:A5:A1,-75,dlt7
196182,40:01:7A:B1:00:42,-77,dlt7
196182,70:EA:1A:22:96:21,-84,dlt7
196182,08:4F:A9:2D:8A:A1,-85,dlt7
196182,08:4F:A9:2D:77:41,-88,dlt7
196182,70:EA:1A:22:9F:21,-89,dlt7
200995,70:EA:1A:22:8F:E1,-43,dlt7
200995,08:4F:A9:10:4B:81,-64,dlt7
200995,70:EA:1A:22:A9:41,-69,dlt7
200995,70:EA:1A:22:A9:A1,-70,dlt7
200995,70:EA:1A:22:96:21,-77,dlt7
200995,08:4F:A9:2D:8A:A1,-81,dlt7
200995,70:EA:1A:22:A5:A1,-82,dlt7
200995,40:01:7A:B1:00:42,-83,dlt7
200995,70:EA:1A:22:96:A1,-85,dlt7
200995,70:EA:1A:22:9F:21,-88,dlt7
205808,70:EA:1A:22:8F:E1,-48,dlt7
205808,70:EA:1A:22:A9:41,-71,dlt7
205808,08:4F:A9:10:4B:81,-74,dlt7
205808,70:EA:1A:22:A9:A1,-78,dlt7
205808,70:EA:1A:22:A5:A1,-78,dlt7
205808,70:EA:1A:22:96:21,-81,dlt7
205808,08:4F:A9:2D:8A:A1,-82,dlt7
205808,40:01:7A:B1:00:42,-83,dlt7
205808,70:EA:1A:22:9F:21,-90,dlt7
210621,08:4F:A9:10:4B:81,-62,dlt7
210621,70:EA:1A:22:A9:A1,-63,dlt7
210621,40:01:7A:B1:00:42,-74,dlt7
210621,70:EA:1A:22:A9:41,-75,dlt7
210621,70:EA:1A:22:A5:A1,-75,dlt7
210621,08:4F:A9:2D:8A:A1,-79,dlt7
210621,70:EA:1A:22:96:21,-83,dlt7
210621,00:A3:8E:4E:29:A1,-85,dlt7
210621,70:EA:1A:22:9F:21,-88,dlt7
215434,70:EA:1A:22:8F:E1,-39,dlt7
215434,08:4F:A9:10:4B:81,-65,dlt7
215434,40:01:7A:B1:00:42,-67,dlt7
215434,70:EA:1A:22:A9:41,-76,dlt7
215434,70:EA:1A:22:A9:A1,-79,dlt7
215434,70:EA:1A:22:A5:A1,-80,dlt7
215434,70:EA:1A:22:96:A1,-81,dlt7
215434,40:01:7A:CA:3F:A2,-84,dlt7
215434,08:4F:A9:2D:8A:A1,-84,dlt7
215434,70:EA:1A:22:96:21,-86,dlt7
215434,70:EA:1A:22:9F:21,-86,dlt7
220258,70:EA:1A:22:8F:E1,-39,dlt7
220258,08:4F:A9:10:4B:81,-64,dlt7
220258,70:EA:1A:22:A9:41,-73,dlt7
220258,70:EA:1A:22:A9:A1,-78,dlt7
220258,70:EA:1A:22:96:21,-79,dlt7
220258,70:EA:1A:22:A5:A1,-80,dlt7
220258,40:01:7A:B1:00:42,-82,dlt7
220258,70:EA:1A:22:96:A1,-83,dlt7
220258,08:4F:A9:2D:8A:A1,-83,dlt7
225071,70:EA:1A:22:8F:E1,-39,dlt7
225071,08:4F:A9:10:4B:81,-64,dlt7
225071,70:EA:1A:22:A9:41,-68,dlt7
225071,70:EA:1A:22:A9:A1,-73,dlt7
225071,70:EA:1A:22:A5:A1,-77,dlt7
225071,70:EA:1A:22:96:A1,-79,dlt7
225071,08:4F:A9:2D:8A:A1,-79,dlt7
225071,40:01:7A:B1:00:42,-83,dlt7
225071,70:EA:1A:22:9F:21,-85,dlt7
225071,70:EA:1A:22:96:21,-85,dlt7
225071,00:A3:8E:4E:29:A1,-87,dlt7
229895,70:EA:1A:22:8F:E1,-41,dlt7
229895,08:4F:A9:10:4B:81,-64,dlt7
229895,40:01:7A:B1:00:42,-70,dlt7
229895,70:EA:1A:22:A9:41,-76,dlt7
229895,70:EA:1A:22:A9:A1,-78,dlt7
229895,08:4F:A9:2D:8A:A1,-79,dlt7
229895,70:EA:1A:22:A5:A1,-81,dlt7
229895,70:EA:1A:22:96:A1,-83,dlt7
229895,70:EA:1A:22:96:21,-84,dlt7
229895,70:EA:1A:22:9F:21,-87,dlt7
234708,70:EA:1A:22:8F:E1,-41,dlt7
234708,08:4F:A9:10:4B:81,-67,dlt7
234708,40:01:7A:B1:00:42,-69,dlt7
234708,70:EA:1A:22:A9:A1,-78,dlt7
234708,70:EA:1A:22:A9:41,-79,dlt7
234708,70:EA:1A:22:96:A1,-82,dlt7
234708,70:EA:1A:22:A5:A1,-83,dlt7
234708,70:EA:1A:22:96:21,-83,dlt7
234708,08:4F:A9:2D:8A:A1,-84,dlt7
234708,70:EA:1A:22:9F:21,-86,dlt7
234708,40:01:7A:01:B3:82,-87,dlt7
234708,00:A3:8E:4E:29:A1,-88,dlt7
239532,70:EA:1A:22:8F:E1,-39,dlt7
239532,40:01:7A:B1:00:42,-68,dlt7
239532,08:4F:A9:10:4B:81,-69,dlt7
239532,70:EA:1A:22:A9:A1,-73,dlt7
239532,70:EA:1A:22:A5:A1,-77,dlt7
239532,70:EA:1A:22:96:A1,-81,dlt7
239532,70:EA:1A:22:A9:41,-82,dlt7
239532,70:EA:1A:22:96:21,-83,dlt7
239532,08:4F:A9:2D:8A:A1,-84,dlt7
239532,40:01:7A:01:B8:82,-86,dlt7
239532,70:EA:1A:22:9F:21,-88,dlt7
244356,70:EA:1A:22:8F:E1,-33,dlt7
244356,08:4F:A9:10:4B:81,-66,dlt7
244356,70:EA:1A:22:96:A1,-76,dlt7
244356,40:01:7A:B1:00:42,-78,dlt7
244356,70:EA:1A:22:A9:A1,-81,dlt7
244356,70:EA:1A:22:A5:A1,-81,dlt7
244356,70:EA:1A:22:96:21,-81,dlt7
244356,70:EA:1A:22:A9:41,-84,dlt7
244356,08:4F:A9:2D:8A:A1,-84,dlt7
249169,70:EA:1A:22:8F:E1,-33,dlt7
249169,08:4F:A9:10:4B:81,-67,dlt7
249169,40:01:7A:B1:00:42,-78,dlt7
249169,70:EA:1A:22:96:A1,-79,dlt7
249169,70:EA:1A:22:96:21,-79,dlt7
249169,70:EA:1A:22:A9:A1,-80,dlt7
249169,70:EA:1A:22:A5:A1,-80,dlt7
249169,70:EA:1A:22:A9:41,-83,dlt7
253982,70:EA:1A:22:8F:E1,-31,dlt7
253982,08:4F:A9:10:4B:81,-67,dlt7
253982,70:EA:1A:22:A9:41,-78,dlt7
253982,40:01:7A:B1:00:42,-79,dlt7
253982,70:EA:1A:22:96:A1,-80,dlt7
253982,70:EA:1A:22:96:21,-81,dlt7
